"date","year","month","day","8130002"
1999-07-17,1999,7,17,9.1595302
1999-07-18,1999,7,18,5.7836396
1999-07-19,1999,7,19,4.5733181
1999-07-20,1999,7,20,5.5934207
1999-07-21,1999,7,21,7.1067812
1999-07-22,1999,7,22,7.2762111
1999-07-23,1999,7,23,8.0650803
1999-07-24,1999,7,24,11.938028
1999-07-25,1999,7,25,11.305802
1999-07-26,1999,7,26,9.4274246
1999-07-27,1999,7,27,12.865411
1999-07-28,1999,7,28,6.8766751
1999-07-29,1999,7,29,1.630502
1999-07-30,1999,7,30,9.4708595
1999-07-31,1999,7,31,14.04324
1999-08-01,1999,8,1,15.143709
1999-08-02,1999,8,2,15.731799
1999-08-03,1999,8,3,11.44942
1999-08-04,1999,8,4,10.196704
1999-08-05,1999,8,5,4.6186108
1999-08-06,1999,8,6,4.5487232
1999-08-07,1999,8,7,5.4266276
1999-08-08,1999,8,8,10.191483
1999-08-09,1999,8,9,12.623202
1999-08-10,1999,8,10,7.940741
1999-08-11,1999,8,11,5.544622
1999-08-12,1999,8,12,6.3615682
1999-08-13,1999,8,13,3.9259416
1999-08-14,1999,8,14,8.3380811
1999-08-15,1999,8,15,10.79578
1999-08-16,1999,8,16,9.1365905
1999-08-17,1999,8,17,8.8708362
1999-08-18,1999,8,18,7.2620153
1999-08-19,1999,8,19,4.5953847
1999-08-20,1999,8,20,4.2192829
1999-08-21,1999,8,21,7.0065672
1999-08-22,1999,8,22,9.9274766
1999-08-23,1999,8,23,8.3330252
1999-08-24,1999,8,24,5.5214493
1999-08-25,1999,8,25,10.342877
1999-08-26,1999,8,26,13.34573
1999-08-27,1999,8,27,8.3922197
1999-08-28,1999,8,28,9.7056208
1999-08-29,1999,8,29,5.3331356
1999-08-30,1999,8,30,5.3083154
1999-08-31,1999,8,31,5.7801607
1999-09-01,1999,9,1,4.4840436
1999-09-02,1999,9,2,8.6492742
1999-09-03,1999,9,3,7.5586553
1999-09-04,1999,9,4,6.4109344
1999-09-05,1999,9,5,5.3657744
1999-09-06,1999,9,6,4.1409065
1999-09-07,1999,9,7,2.160746
1999-09-08,1999,9,8,1.1834531
1999-09-09,1999,9,9,4.2600011
1999-09-10,1999,9,10,5.0431597
1999-09-11,1999,9,11,8.1714352
1999-09-12,1999,9,12,5.2997341
1999-09-13,1999,9,13,2.9732942
1999-09-14,1999,9,14,4.7769645
1999-09-15,1999,9,15,8.4922911
1999-09-16,1999,9,16,13.044594
1999-09-17,1999,9,17,13.993182
1999-09-18,1999,9,18,16.02519
1999-09-19,1999,9,19,17.949228
1999-09-20,1999,9,20,19.674608
1999-09-21,1999,9,21,17.41839
1999-09-22,1999,9,22,14.357818
1999-09-23,1999,9,23,13.032212
1999-09-24,1999,9,24,11.477796
1999-09-25,1999,9,25,11.727712
1999-09-26,1999,9,26,13.375614
1999-09-27,1999,9,27,9.108234
1999-09-28,1999,9,28,9.8342207
1999-09-29,1999,9,29,15.851388
1999-09-30,1999,9,30,11.429726
1999-10-01,1999,10,1,7.4749755
1999-10-02,1999,10,2,10.317979
1999-10-03,1999,10,3,11.065602
1999-10-04,1999,10,4,13.010986
1999-10-05,1999,10,5,8.842173
1999-10-06,1999,10,6,11.681583
1999-10-07,1999,10,7,15.344358
1999-10-08,1999,10,8,15.403316
1999-10-09,1999,10,9,13.28518
1999-10-10,1999,10,10,11.537491
1999-10-11,1999,10,11,9.9114553
1999-10-12,1999,10,12,9.0873457
1999-10-13,1999,10,13,13.417053
1999-10-14,1999,10,14,10.911789
1999-10-15,1999,10,15,11.597262
1999-10-16,1999,10,16,12.432083
1999-10-17,1999,10,17,16.340821
1999-10-18,1999,10,18,18.962178
1999-10-19,1999,10,19,15.31515
1999-10-20,1999,10,20,19.88502
1999-10-21,1999,10,21,24.835519
1999-10-22,1999,10,22,20.783619
1999-10-23,1999,10,23,20.483714
1999-10-24,1999,10,24,19.622714
1999-10-25,1999,10,25,19.12912
1999-10-26,1999,10,26,10.621283
1999-10-27,1999,10,27,10.392082
1999-10-28,1999,10,28,14.1741
1999-10-29,1999,10,29,17.336348
1999-10-30,1999,10,30,20.162168
1999-10-31,1999,10,31,12.648883
1999-11-01,1999,11,1,9.1630928
1999-11-02,1999,11,2,13.686682
1999-11-03,1999,11,3,13.498822
1999-11-04,1999,11,4,15.551154
1999-11-05,1999,11,5,14.267312
1999-11-06,1999,11,6,11.144163
1999-11-07,1999,11,7,12.574312
1999-11-08,1999,11,8,16.596955
1999-11-09,1999,11,9,21.379776
1999-11-10,1999,11,10,19.94645
1999-11-11,1999,11,11,16.351309
1999-11-12,1999,11,12,17.40174
1999-11-13,1999,11,13,20.801732
1999-11-14,1999,11,14,17.195779
1999-11-15,1999,11,15,14.750778
1999-11-16,1999,11,16,19.06564
1999-11-17,1999,11,17,16.172187
1999-11-18,1999,11,18,14.731824
1999-11-19,1999,11,19,17.846644
1999-11-20,1999,11,20,19.311025
1999-11-21,1999,11,21,15.953447
1999-11-22,1999,11,22,20.056222
1999-11-23,1999,11,23,16.999035
1999-11-24,1999,11,24,16.260116
1999-11-25,1999,11,25,17.551292
1999-11-26,1999,11,26,19.8824
1999-11-27,1999,11,27,19.412496
1999-11-28,1999,11,28,21.999632
1999-11-29,1999,11,29,17.18774
1999-11-30,1999,11,30,14.347281
1999-12-01,1999,12,1,15.3449
1999-12-02,1999,12,2,19.861934
1999-12-03,1999,12,3,21.489506
1999-12-04,1999,12,4,11.6469
1999-12-05,1999,12,5,14.363755
1999-12-06,1999,12,6,14.476799
1999-12-07,1999,12,7,15.356759
1999-12-08,1999,12,8,19.174947
1999-12-09,1999,12,9,20.426099
1999-12-10,1999,12,10,20.81913
1999-12-11,1999,12,11,22.046131
1999-12-12,1999,12,12,20.675969
1999-12-13,1999,12,13,18.979092
1999-12-14,1999,12,14,18.039939
1999-12-15,1999,12,15,19.443825
1999-12-16,1999,12,16,17.103688
1999-12-17,1999,12,17,14.967573
1999-12-18,1999,12,18,14.032258
1999-12-19,1999,12,19,17.766474
1999-12-20,1999,12,20,18.281839
1999-12-21,1999,12,21,18.765326
1999-12-22,1999,12,22,22.151396
1999-12-23,1999,12,23,17.349458
1999-12-24,1999,12,24,17.417047
1999-12-25,1999,12,25,19.824332
1999-12-26,1999,12,26,20.083269
1999-12-27,1999,12,27,23.477096
1999-12-28,1999,12,28,18.655679
1999-12-29,1999,12,29,17.283395
1999-12-30,1999,12,30,20.523146
1999-12-31,1999,12,31,24.030445
2000-01-01,2000,1,1,22.176302
2000-01-02,2000,1,2,22.238223
2000-01-03,2000,1,3,19.335329
2000-01-04,2000,1,4,20.385469
2000-01-05,2000,1,5,19.141739
2000-01-06,2000,1,6,18.725008
2000-01-07,2000,1,7,16.882249
2000-01-08,2000,1,8,17.657617
2000-01-09,2000,1,9,19.567711
2000-01-10,2000,1,10,20.869292
2000-01-11,2000,1,11,21.158991
2000-01-12,2000,1,12,17.796612
2000-01-13,2000,1,13,19.561247
2000-01-14,2000,1,14,17.973534
2000-01-15,2000,1,15,15.830385
2000-01-16,2000,1,16,16.450692
2000-01-17,2000,1,17,19.864425
2000-01-18,2000,1,18,21.373408
2000-01-19,2000,1,19,22.792496
2000-01-20,2000,1,20,20.732051
2000-01-21,2000,1,21,18.921568
2000-01-22,2000,1,22,19.483556
2000-01-23,2000,1,23,18.783748
2000-01-24,2000,1,24,22.557623
2000-01-25,2000,1,25,22.921803
2000-01-26,2000,1,26,25.522352
2000-01-27,2000,1,27,22.710471
2000-01-28,2000,1,28,18.21258
2000-01-29,2000,1,29,17.398675
2000-01-30,2000,1,30,18.532483
2000-01-31,2000,1,31,20.117842
2000-02-01,2000,2,1,16.71149
2000-02-02,2000,2,2,17.263329
2000-02-03,2000,2,3,19.796754
2000-02-04,2000,2,4,16.994476
2000-02-05,2000,2,5,13.798484
2000-02-06,2000,2,6,19.832875
2000-02-07,2000,2,7,20.061752
2000-02-08,2000,2,8,16.620243
2000-02-09,2000,2,9,15.679404
2000-02-10,2000,2,10,14.367231
2000-02-11,2000,2,11,13.709526
2000-02-12,2000,2,12,13.892146
2000-02-13,2000,2,13,19.864861
2000-02-14,2000,2,14,22.018324
2000-02-15,2000,2,15,20.296382
2000-02-16,2000,2,16,20.058875
2000-02-17,2000,2,17,17.304972
2000-02-18,2000,2,18,22.256328
2000-02-19,2000,2,19,22.217435
2000-02-20,2000,2,20,23.884009
2000-02-21,2000,2,21,24.818412
2000-02-22,2000,2,22,20.415303
2000-02-23,2000,2,23,20.489886
2000-02-24,2000,2,24,19.115138
2000-02-25,2000,2,25,16.856235
2000-02-26,2000,2,26,11.929897
2000-02-27,2000,2,27,8.4613773
2000-02-28,2000,2,28,15.770745
2000-02-29,2000,2,29,18.24749
2000-03-01,2000,3,1,17.673298
2000-03-02,2000,3,2,17.521926
2000-03-03,2000,3,3,18.553668
2000-03-04,2000,3,4,20.236629
2000-03-05,2000,3,5,22.095685
2000-03-06,2000,3,6,23.095465
2000-03-07,2000,3,7,22.248137
2000-03-08,2000,3,8,20.761623
2000-03-09,2000,3,9,17.981419
2000-03-10,2000,3,10,18.98453
2000-03-11,2000,3,11,17.689953
2000-03-12,2000,3,12,14.558869
2000-03-13,2000,3,13,13.48041
2000-03-14,2000,3,14,17.276978
2000-03-15,2000,3,15,14.825689
2000-03-16,2000,3,16,15.861233
2000-03-17,2000,3,17,18.806288
2000-03-18,2000,3,18,20.142613
2000-03-19,2000,3,19,15.135706
2000-03-20,2000,3,20,12.254621
2000-03-21,2000,3,21,18.893817
2000-03-22,2000,3,22,16.93978
2000-03-23,2000,3,23,11.423273
2000-03-24,2000,3,24,21.986961
2000-03-25,2000,3,25,17.696106
2000-03-26,2000,3,26,11.356838
2000-03-27,2000,3,27,13.33105
2000-03-28,2000,3,28,20.742807
2000-03-29,2000,3,29,19.386708
2000-03-30,2000,3,30,16.866744
2000-03-31,2000,3,31,21.287462
2000-04-01,2000,4,1,22.35778
2000-04-02,2000,4,2,19.51962
2000-04-03,2000,4,3,16.814537
2000-04-04,2000,4,4,16.066658
2000-04-05,2000,4,5,17.718007
2000-04-06,2000,4,6,17.463184
2000-04-07,2000,4,7,14.974153
2000-04-08,2000,4,8,14.813384
2000-04-09,2000,4,9,13.094038
2000-04-10,2000,4,10,17.618029
2000-04-11,2000,4,11,22.681518
2000-04-12,2000,4,12,22.400874
2000-04-13,2000,4,13,16.490164
2000-04-14,2000,4,14,14.236628
2000-04-15,2000,4,15,15.31259
2000-04-16,2000,4,16,17.188087
2000-04-17,2000,4,17,16.067101
2000-04-18,2000,4,18,15.16401
2000-04-19,2000,4,19,15.627416
2000-04-20,2000,4,20,15.440644
2000-04-21,2000,4,21,17.169039
2000-04-22,2000,4,22,18.260023
2000-04-23,2000,4,23,20.505657
2000-04-24,2000,4,24,15.320737
2000-04-25,2000,4,25,11.015152
2000-04-26,2000,4,26,12.989899
2000-04-27,2000,4,27,12.119548
2000-04-28,2000,4,28,15.604969
2000-04-29,2000,4,29,12.849784
2000-04-30,2000,4,30,11.557353
2000-05-01,2000,5,1,8.0309427
2000-05-02,2000,5,2,7.8804727
2000-05-03,2000,5,3,9.2621893
2000-05-04,2000,5,4,10.36197
2000-05-05,2000,5,5,11.21953
2000-05-06,2000,5,6,13.798226
2000-05-07,2000,5,7,13.61004
2000-05-08,2000,5,8,15.27451
2000-05-09,2000,5,9,15.36241
2000-05-10,2000,5,10,15.240363
2000-05-11,2000,5,11,12.371092
2000-05-12,2000,5,12,12.514854
2000-05-13,2000,5,13,12.219296
2000-05-14,2000,5,14,10.364827
2000-05-15,2000,5,15,9.2383934
2000-05-16,2000,5,16,12.973164
2000-05-17,2000,5,17,14.759562
2000-05-18,2000,5,18,12.533242
2000-05-19,2000,5,19,10.001413
2000-05-20,2000,5,20,7.6843851
2000-05-21,2000,5,21,11.070767
2000-05-22,2000,5,22,16.898482
2000-05-23,2000,5,23,14.506823
2000-05-24,2000,5,24,7.579663
2000-05-25,2000,5,25,6.9764937
2000-05-26,2000,5,26,10.196516
2000-05-27,2000,5,27,11.378867
2000-05-28,2000,5,28,10.008791
2000-05-29,2000,5,29,9.0490516
2000-05-30,2000,5,30,10.100831
2000-05-31,2000,5,31,10.327649
2000-06-01,2000,6,1,10.496779
2000-06-02,2000,6,2,8.793414
2000-06-03,2000,6,3,10.6746
2000-06-04,2000,6,4,8.5567821
2000-06-05,2000,6,5,7.0747614
2000-06-06,2000,6,6,8.5463673
2000-06-07,2000,6,7,8.7318791
2000-06-08,2000,6,8,9.0916365
2000-06-09,2000,6,9,6.0515383
2000-06-10,2000,6,10,9.5608646
2000-06-11,2000,6,11,8.3898667
2000-06-12,2000,6,12,7.7096503
2000-06-13,2000,6,13,7.6510304
2000-06-14,2000,6,14,5.0365193
2000-06-15,2000,6,15,5.3994909
2000-06-16,2000,6,16,5.9704159
2000-06-17,2000,6,17,4.5955664
2000-06-18,2000,6,18,4.8584194
2000-06-19,2000,6,19,4.574425
2000-06-20,2000,6,20,5.6646702
2000-06-21,2000,6,21,7.6969085
2000-06-22,2000,6,22,6.917762
2000-06-23,2000,6,23,6.4228974
2000-06-24,2000,6,24,4.2307822
2000-06-25,2000,6,25,3.4661028
2000-06-26,2000,6,26,4.6827626
2000-06-27,2000,6,27,3.7253566
2000-06-28,2000,6,28,2.4906071
2000-06-29,2000,6,29,4.3722163
2000-06-30,2000,6,30,6.8108195
2000-07-01,2000,7,1,1.6792109
2000-07-02,2000,7,2,1.6035888
2000-07-03,2000,7,3,4.6990848
2000-07-04,2000,7,4,9.1641255
2000-07-05,2000,7,5,8.4180913
2000-07-06,2000,7,6,4.9339465
2000-07-07,2000,7,7,3.8563067
2000-07-08,2000,7,8,3.6389437
2000-07-09,2000,7,9,3.3333787
2000-07-10,2000,7,10,1.8438868
2000-07-11,2000,7,11,1.8680375
2000-07-12,2000,7,12,4.5790191
2000-07-13,2000,7,13,9.3648619
2000-07-14,2000,7,14,5.673584
2000-07-15,2000,7,15,8.3133147
2000-07-16,2000,7,16,12.154921
2000-07-17,2000,7,17,6.9303683
2000-07-18,2000,7,18,7.8642196
2000-07-19,2000,7,19,9.2488339
2000-07-20,2000,7,20,4.5980244
2000-07-21,2000,7,21,2.7269989
2000-07-22,2000,7,22,3.4238625
2000-07-23,2000,7,23,8.793223
2000-07-24,2000,7,24,8.0821582
2000-07-25,2000,7,25,12.137656
2000-07-26,2000,7,26,11.828852
2000-07-27,2000,7,27,10.420537
2000-07-28,2000,7,28,11.414611
2000-07-29,2000,7,29,11.551123
2000-07-30,2000,7,30,11.070389
2000-07-31,2000,7,31,8.3807713
2000-08-01,2000,8,1,4.6160587
2000-08-02,2000,8,2,10.442616
2000-08-03,2000,8,3,12.823781
2000-08-04,2000,8,4,6.8904963
2000-08-05,2000,8,5,4.0882895
2000-08-06,2000,8,6,5.5928391
2000-08-07,2000,8,7,8.2970969
2000-08-08,2000,8,8,8.8495535
2000-08-09,2000,8,9,8.1804765
2000-08-10,2000,8,10,7.9457124
2000-08-11,2000,8,11,8.0302823
2000-08-12,2000,8,12,5.7440051
2000-08-13,2000,8,13,7.2027939
2000-08-14,2000,8,14,3.9328438
2000-08-15,2000,8,15,8.4749511
2000-08-16,2000,8,16,5.4791678
2000-08-17,2000,8,17,11.660575
2000-08-18,2000,8,18,13.948873
2000-08-19,2000,8,19,11.745823
2000-08-20,2000,8,20,11.495937
2000-08-21,2000,8,21,9.4798552
2000-08-22,2000,8,22,8.5608319
2000-08-23,2000,8,23,7.5270133
2000-08-24,2000,8,24,7.166169
2000-08-25,2000,8,25,5.625482
2000-08-26,2000,8,26,5.5645333
2000-08-27,2000,8,27,4.260573
2000-08-28,2000,8,28,1.6147056
2000-08-29,2000,8,29,3.539843
2000-08-30,2000,8,30,4.4027916
2000-08-31,2000,8,31,10.594597
2000-09-01,2000,9,1,8.9682266
2000-09-02,2000,9,2,12.897075
2000-09-03,2000,9,3,13.093134
2000-09-04,2000,9,4,13.415231
2000-09-05,2000,9,5,12.556701
2000-09-06,2000,9,6,6.0909778
2000-09-07,2000,9,7,6.5051867
2000-09-08,2000,9,8,5.321074
2000-09-09,2000,9,9,4.6170458
2000-09-10,2000,9,10,3.0463943
2000-09-11,2000,9,11,0.49261172
2000-09-12,2000,9,12,3.7063666
2000-09-13,2000,9,13,3.9056922
2000-09-14,2000,9,14,4.0772232
2000-09-15,2000,9,15,7.4518011
2000-09-16,2000,9,16,6.6558823
2000-09-17,2000,9,17,6.6228999
2000-09-18,2000,9,18,8.1065077
2000-09-19,2000,9,19,8.3623475
2000-09-20,2000,9,20,5.4156169
2000-09-21,2000,9,21,8.9067366
2000-09-22,2000,9,22,7.3033307
2000-09-23,2000,9,23,6.8748586
2000-09-24,2000,9,24,12.723538
2000-09-25,2000,9,25,16.367193
2000-09-26,2000,9,26,18.365917
2000-09-27,2000,9,27,17.983317
2000-09-28,2000,9,28,10.581871
2000-09-29,2000,9,29,14.24019
2000-09-30,2000,9,30,16.505013
2000-10-01,2000,10,1,16.041107
2000-10-02,2000,10,2,8.0940078
2000-10-03,2000,10,3,7.9106931
2000-10-04,2000,10,4,11.917586
2000-10-05,2000,10,5,13.871175
2000-10-06,2000,10,6,13.418054
2000-10-07,2000,10,7,14.275099
2000-10-08,2000,10,8,6.1109529
2000-10-09,2000,10,9,10.222191
2000-10-10,2000,10,10,12.565817
2000-10-11,2000,10,11,9.0119787
2000-10-12,2000,10,12,6.7099567
2000-10-13,2000,10,13,11.50873
2000-10-14,2000,10,14,13.737398
2000-10-15,2000,10,15,13.575104
2000-10-16,2000,10,16,18.914251
2000-10-17,2000,10,17,17.726393
2000-10-18,2000,10,18,17.651014
2000-10-19,2000,10,19,16.92347
2000-10-20,2000,10,20,17.307979
2000-10-21,2000,10,21,11.421218
2000-10-22,2000,10,22,12.941342
2000-10-23,2000,10,23,16.31271
2000-10-24,2000,10,24,11.656376
2000-10-25,2000,10,25,12.836931
2000-10-26,2000,10,26,14.72071
2000-10-27,2000,10,27,21.208863
2000-10-28,2000,10,28,21.260004
2000-10-29,2000,10,29,20.522363
2000-10-30,2000,10,30,16.111142
2000-10-31,2000,10,31,12.490616
2000-11-01,2000,11,1,14.484198
2000-11-02,2000,11,2,15.464518
2000-11-03,2000,11,3,12.62907
2000-11-04,2000,11,4,13.129146
2000-11-05,2000,11,5,10.789367
2000-11-06,2000,11,6,12.744712
2000-11-07,2000,11,7,11.077326
2000-11-08,2000,11,8,10.58848
2000-11-09,2000,11,9,10.687546
2000-11-10,2000,11,10,11.089497
2000-11-11,2000,11,11,6.344799
2000-11-12,2000,11,12,7.1380806
2000-11-13,2000,11,13,6.6679176
2000-11-14,2000,11,14,14.303993
2000-11-15,2000,11,15,16.173102
2000-11-16,2000,11,16,19.464229
2000-11-17,2000,11,17,20.600756
2000-11-18,2000,11,18,15.835764
2000-11-19,2000,11,19,16.184941
2000-11-20,2000,11,20,17.026962
2000-11-21,2000,11,21,16.472516
2000-11-22,2000,11,22,18.166615
2000-11-23,2000,11,23,16.473864
2000-11-24,2000,11,24,19.832424
2000-11-25,2000,11,25,19.308305
2000-11-26,2000,11,26,16.164315
2000-11-27,2000,11,27,17.08473
2000-11-28,2000,11,28,18.90176
2000-11-29,2000,11,29,22.441717
2000-11-30,2000,11,30,23.187005
2000-12-01,2000,12,1,18.983683
2000-12-02,2000,12,2,17.945621
2000-12-03,2000,12,3,16.71263
2000-12-04,2000,12,4,18.551434
2000-12-05,2000,12,5,22.742663
2000-12-06,2000,12,6,19.778728
2000-12-07,2000,12,7,19.986119
2000-12-08,2000,12,8,18.891151
2000-12-09,2000,12,9,23.242902
2000-12-10,2000,12,10,19.229271
2000-12-11,2000,12,11,17.516465
2000-12-12,2000,12,12,18.496937
2000-12-13,2000,12,13,15.576183
2000-12-14,2000,12,14,10.745873
2000-12-15,2000,12,15,14.837071
2000-12-16,2000,12,16,20.614141
2000-12-17,2000,12,17,24.468894
2000-12-18,2000,12,18,26.037065
2000-12-19,2000,12,19,25.960442
2000-12-20,2000,12,20,20.447471
2000-12-21,2000,12,21,16.5874
2000-12-22,2000,12,22,17.405629
2000-12-23,2000,12,23,19.078855
2000-12-24,2000,12,24,17.498751
2000-12-25,2000,12,25,13.691861
2000-12-26,2000,12,26,13.286646
2000-12-27,2000,12,27,15.081087
2000-12-28,2000,12,28,16.44254
2000-12-29,2000,12,29,17.983577
2000-12-30,2000,12,30,22.132277
2000-12-31,2000,12,31,21.128416
2001-01-01,2001,1,1,21.753213
2001-01-02,2001,1,2,21.076762
2001-01-03,2001,1,3,19.781403
2001-01-04,2001,1,4,20.553082
2001-01-05,2001,1,5,19.680848
2001-01-06,2001,1,6,18.071124
2001-01-07,2001,1,7,14.137754
2001-01-08,2001,1,8,14.003104
2001-01-09,2001,1,9,10.690794
2001-01-10,2001,1,10,14.291723
2001-01-11,2001,1,11,21.141063
2001-01-12,2001,1,12,20.322916
2001-01-13,2001,1,13,18.285944
2001-01-14,2001,1,14,23.70646
2001-01-15,2001,1,15,23.845944
2001-01-16,2001,1,16,21.764909
2001-01-17,2001,1,17,18.039408
2001-01-18,2001,1,18,18.665041
2001-01-19,2001,1,19,23.285961
2001-01-20,2001,1,20,20.088066
2001-01-21,2001,1,21,18.196441
2001-01-22,2001,1,22,20.483264
2001-01-23,2001,1,23,21.854976
2001-01-24,2001,1,24,23.916919
2001-01-25,2001,1,25,22.921968
2001-01-26,2001,1,26,22.490484
2001-01-27,2001,1,27,19.021786
2001-01-28,2001,1,28,19.97812
2001-01-29,2001,1,29,18.550546
2001-01-30,2001,1,30,13.499031
2001-01-31,2001,1,31,15.54068
2001-02-01,2001,2,1,18.753922
2001-02-02,2001,2,2,18.013003
2001-02-03,2001,2,3,24.579855
2001-02-04,2001,2,4,23.585041
2001-02-05,2001,2,5,21.88702
2001-02-06,2001,2,6,22.432215
2001-02-07,2001,2,7,21.823816
2001-02-08,2001,2,8,21.378799
2001-02-09,2001,2,9,15.382928
2001-02-10,2001,2,10,18.661109
2001-02-11,2001,2,11,21.128785
2001-02-12,2001,2,12,25.412981
2001-02-13,2001,2,13,21.619462
2001-02-14,2001,2,14,22.453265
2001-02-15,2001,2,15,25.363902
2001-02-16,2001,2,16,26.929646
2001-02-17,2001,2,17,27.479164
2001-02-18,2001,2,18,26.250281
2001-02-19,2001,2,19,25.396517
2001-02-20,2001,2,20,21.530368
2001-02-21,2001,2,21,21.877864
2001-02-22,2001,2,22,19.9942
2001-02-23,2001,2,23,19.351821
2001-02-24,2001,2,24,20.176403
2001-02-25,2001,2,25,21.436224
2001-02-26,2001,2,26,19.759019
2001-02-27,2001,2,27,20.331029
2001-02-28,2001,2,28,19.255912
2001-03-01,2001,3,1,21.664701
2001-03-02,2001,3,2,21.509173
2001-03-03,2001,3,3,21.679301
2001-03-04,2001,3,4,19.129695
2001-03-05,2001,3,5,17.434283
2001-03-06,2001,3,6,21.789655
2001-03-07,2001,3,7,19.921791
2001-03-08,2001,3,8,19.659384
2001-03-09,2001,3,9,16.268562
2001-03-10,2001,3,10,15.404439
2001-03-11,2001,3,11,19.833601
2001-03-12,2001,3,12,15.789718
2001-03-13,2001,3,13,22.077203
2001-03-14,2001,3,14,24.608499
2001-03-15,2001,3,15,25.243966
2001-03-16,2001,3,16,24.818055
2001-03-17,2001,3,17,22.816295
2001-03-18,2001,3,18,21.228841
2001-03-19,2001,3,19,20.667106
2001-03-20,2001,3,20,17.683196
2001-03-21,2001,3,21,16.037451
2001-03-22,2001,3,22,16.154242
2001-03-23,2001,3,23,16.074753
2001-03-24,2001,3,24,19.636318
2001-03-25,2001,3,25,19.448806
2001-03-26,2001,3,26,19.776183
2001-03-27,2001,3,27,19.86354
2001-03-28,2001,3,28,20.957756
2001-03-29,2001,3,29,23.061808
2001-03-30,2001,3,30,20.732036
2001-03-31,2001,3,31,18.576185
2001-04-01,2001,4,1,19.255659
2001-04-02,2001,4,2,22.280227
2001-04-03,2001,4,3,19.923028
2001-04-04,2001,4,4,18.515317
2001-04-05,2001,4,5,22.439678
2001-04-06,2001,4,6,24.19185
2001-04-07,2001,4,7,20.093942
2001-04-08,2001,4,8,20.709075
2001-04-09,2001,4,9,20.670312
2001-04-10,2001,4,10,15.392101
2001-04-11,2001,4,11,16.344032
2001-04-12,2001,4,12,18.814545
2001-04-13,2001,4,13,13.585281
2001-04-14,2001,4,14,14.217249
2001-04-15,2001,4,15,19.77704
2001-04-16,2001,4,16,19.814765
2001-04-17,2001,4,17,15.992303
2001-04-18,2001,4,18,12.635098
2001-04-19,2001,4,19,14.006828
2001-04-20,2001,4,20,13.327575
2001-04-21,2001,4,21,12.720795
2001-04-22,2001,4,22,7.4350568
2001-04-23,2001,4,23,7.9642889
2001-04-24,2001,4,24,15.063893
2001-04-25,2001,4,25,11.237312
2001-04-26,2001,4,26,10.44511
2001-04-27,2001,4,27,4.9051499
2001-04-28,2001,4,28,6.9114021
2001-04-29,2001,4,29,8.434914
2001-04-30,2001,4,30,7.569127
2001-05-01,2001,5,1,8.0284297
2001-05-02,2001,5,2,11.903541
2001-05-03,2001,5,3,12.725831
2001-05-04,2001,5,4,17.185467
2001-05-05,2001,5,5,14.203711
2001-05-06,2001,5,6,14.600654
2001-05-07,2001,5,7,12.178464
2001-05-08,2001,5,8,9.5762444
2001-05-09,2001,5,9,9.4931468
2001-05-10,2001,5,10,10.063097
2001-05-11,2001,5,11,10.454778
2001-05-12,2001,5,12,10.642616
2001-05-13,2001,5,13,11.039257
2001-05-14,2001,5,14,10.292884
2001-05-15,2001,5,15,6.901549
2001-05-16,2001,5,16,9.3838581
2001-05-17,2001,5,17,8.5914442
2001-05-18,2001,5,18,7.8350343
2001-05-19,2001,5,19,7.9782428
2001-05-20,2001,5,20,8.4534054
2001-05-21,2001,5,21,6.012695
2001-05-22,2001,5,22,8.2457212
2001-05-23,2001,5,23,11.595933
2001-05-24,2001,5,24,10.482368
2001-05-25,2001,5,25,8.8190492
2001-05-26,2001,5,26,9.3775586
2001-05-27,2001,5,27,12.873757
2001-05-28,2001,5,28,9.6975285
2001-05-29,2001,5,29,5.9130568
2001-05-30,2001,5,30,6.307642
2001-05-31,2001,5,31,6.7449465
2001-06-01,2001,6,1,6.1934477
2001-06-02,2001,6,2,4.2416463
2001-06-03,2001,6,3,5.165234
2001-06-04,2001,6,4,5.9927064
2001-06-05,2001,6,5,5.8218058
2001-06-06,2001,6,6,7.2398366
2001-06-07,2001,6,7,11.453866
2001-06-08,2001,6,8,11.415139
2001-06-09,2001,6,9,13.013536
2001-06-10,2001,6,10,14.608701
2001-06-11,2001,6,11,8.3827339
2001-06-12,2001,6,12,10.109778
2001-06-13,2001,6,13,7.3628029
2001-06-14,2001,6,14,5.8581353
2001-06-15,2001,6,15,6.619605
2001-06-16,2001,6,16,6.9602688
2001-06-17,2001,6,17,5.5024376
2001-06-18,2001,6,18,7.0869785
2001-06-19,2001,6,19,7.8410282
2001-06-20,2001,6,20,9.509196
2001-06-21,2001,6,21,10.798016
2001-06-22,2001,6,22,10.821244
2001-06-23,2001,6,23,4.3392185
2001-06-24,2001,6,24,7.898771
2001-06-25,2001,6,25,11.561577
2001-06-26,2001,6,26,13.637027
2001-06-27,2001,6,27,12.917322
2001-06-28,2001,6,28,10.753327
2001-06-29,2001,6,29,5.5077986
2001-06-30,2001,6,30,4.9325466
2001-07-01,2001,7,1,9.4816624
2001-07-02,2001,7,2,7.0912975
2001-07-03,2001,7,3,7.0718493
2001-07-04,2001,7,4,8.239451
2001-07-05,2001,7,5,13.810993
2001-07-06,2001,7,6,9.1369258
2001-07-07,2001,7,7,9.5407905
2001-07-08,2001,7,8,6.7241456
2001-07-09,2001,7,9,2.6500436
2001-07-10,2001,7,10,2.5432153
2001-07-11,2001,7,11,4.9433401
